Plant,Source,Parameter,Units,TimeStamp,Value,Description
Lake,LAKE-3,GFLOW_BT,100SCFH,11/20/2022 0:00,140774.5538,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/21/2022 0:00,83620.46969,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/22/2022 0:00,22410.11734,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/25/2022 0:00,110759.8254,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/26/2022 0:00,93620.94809,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/27/2022 0:00,52351.74179,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/28/2022 0:00,116435.9785,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/29/2022 0:00,94912.35283,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,11/30/2022 0:00,50868.6189,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/1/2022 0:00,110026.7128,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/2/2022 0:00,156029.9433,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/3/2022 0:00,161299.4477,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/4/2022 0:00,162719.9805,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/5/2022 0:00,164975.635,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/6/2022 0:00,159671.011,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/7/2022 0:00,149756.1522,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/8/2022 0:00,148887.6447,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/9/2022 0:00,12482.39945,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/15/2022 0:00,25763.74717,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/16/2022 0:00,1764.328616,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/17/2022 0:00,29.5137728,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/18/2022 0:00,42934.73805,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/19/2022 0:00,29306.49934,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/20/2022 0:00,65923.06494,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/21/2022 0:00,124133.8997,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/22/2022 0:00,119426.9411,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/23/2022 0:00,149054.6854,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/24/2022 0:00,11301.61252,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/26/2022 0:00,44190.1685,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/27/2022 0:00,135234.9709,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/28/2022 0:00,152834.0699,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/29/2022 0:00,116726.7159,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/30/2022 0:00,164384.4679,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,12/31/2022 0:00,150144.572,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/1/2023 0:00,149469.6989,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/2/2023 0:00,150669.3454,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/3/2023 0:00,154253.3338,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/4/2023 0:00,131755.8584,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/5/2023 0:00,147566.5645,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/6/2023 0:00,111094.1301,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/7/2023 0:00,47168.74495,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/8/2023 0:00,92332.52983,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/9/2023 0:00,110009.4432,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/10/2023 0:00,143392.5822,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/11/2023 0:00,59696.41883,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/12/2023 0:00,114918.6954,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/13/2023 0:00,113581.6594,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/15/2023 0:00,29443.10157,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/16/2023 0:00,99769.10127,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/17/2023 0:00,131197.5968,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/18/2023 0:00,105829.9279,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/19/2023 0:00,113905.8522,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/20/2023 0:00,74284.51579,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/22/2023 0:00,30498.76187,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/23/2023 0:00,106495.1444,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/24/2023 0:00,153567.5532,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/25/2023 0:00,106833.7233,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/26/2023 0:00,79633.76361,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/27/2023 0:00,102410.3334,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/28/2023 0:00,36979.21688,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/29/2023 0:00,28336.28926,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/30/2023 0:00,71222.12663,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,1/31/2023 0:00,52616.04453,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/1/2023 0:00,64344.72606,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/2/2023 0:00,57086.41557,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/3/2023 0:00,59898.41956,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/5/2023 0:00,22221.02055,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/6/2023 0:00,33723.99811,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/7/2023 0:00,106830.5438,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/8/2023 0:00,108060.3841,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/9/2023 0:00,115863.922,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/10/2023 0:00,112292.0454,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/11/2023 0:00,115418.8025,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/12/2023 0:00,137427.5121,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/13/2023 0:00,124071.0991,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/14/2023 0:00,90629.45532,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/15/2023 0:00,149322.9331,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/16/2023 0:00,102938.8667,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/17/2023 0:00,68542.39714,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/18/2023 0:00,29338.8638,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/19/2023 0:00,25636.34414,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/23/2023 0:00,54835.0968,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/24/2023 0:00,13020.49147,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,2/28/2023 0:00,58713.11419,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/1/2023 0:00,103629.4251,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/2/2023 0:00,75807.17878,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/3/2023 0:00,20720.79591,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/5/2023 0:00,20406.94722,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/6/2023 0:00,36345.2369,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/7/2023 0:00,107056.9337,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/8/2023 0:00,161977.382,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/9/2023 0:00,146732.5641,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/10/2023 0:00,107448.5169,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/11/2023 0:00,120932.831,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/12/2023 0:00,68949.61396,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/13/2023 0:00,217.622769,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/28/2023 0:00,97126.9673,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/29/2023 0:00,129573.0366,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/30/2023 0:00,85157.65267,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,3/31/2023 0:00,16316.07255,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/1/2023 0:00,45866.27465,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/2/2023 0:00,47889.19065,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/3/2023 0:00,57541.35819,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/4/2023 0:00,62342.08156,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/5/2023 0:00,50208.45308,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/6/2023 0:00,27430.31559,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/7/2023 0:00,77313.41348,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/8/2023 0:00,77604.05608,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/9/2023 0:00,171224.615,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/10/2023 0:00,185672.0573,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/11/2023 0:00,136961.8528,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/12/2023 0:00,131992.6427,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/13/2023 0:00,144921.8003,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/14/2023 0:00,156945.5982,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/15/2023 0:00,105492.4434,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/16/2023 0:00,142159.8278,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/17/2023 0:00,122936.9041,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/18/2023 0:00,87266.84447,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/19/2023 0:00,96874.18543,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/20/2023 0:00,87917.49428,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/21/2023 0:00,65929.96265,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/22/2023 0:00,120136.4663,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/23/2023 0:00,83140.20902,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/24/2023 0:00,123940.3698,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/25/2023 0:00,118847.8322,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/26/2023 0:00,90238.89377,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/27/2023 0:00,132399.5795,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/28/2023 0:00,146151.2784,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/29/2023 0:00,107165.3954,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,4/30/2023 0:00,73982.50765,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/1/2023 0:00,83898.08304,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/2/2023 0:00,100836.2485,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/3/2023 0:00,50035.7546,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/4/2023 0:00,38839.60915,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/5/2023 0:00,19684.8038,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/6/2023 0:00,60262.46067,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/7/2023 0:00,72452.91165,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/8/2023 0:00,82770.83667,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/9/2023 0:00,61957.54854,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/10/2023 0:00,95694.3079,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/11/2023 0:00,95562.86906,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/13/2023 0:00,39042.22255,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/14/2023 0:00,61436.33295,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/15/2023 0:00,86268.12954,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/16/2023 0:00,81383.98675,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/17/2023 0:00,77650.35979,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/18/2023 0:00,7728.64655,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/19/2023 0:00,63860.63212,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/20/2023 0:00,45281.46988,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/21/2023 0:00,60869.39691,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/22/2023 0:00,144090.4207,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/23/2023 0:00,111666.374,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/24/2023 0:00,135078.486,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/25/2023 0:00,85791.95386,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/26/2023 0:00,92747.69197,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/27/2023 0:00,104728.2349,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/28/2023 0:00,77176.35634,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/29/2023 0:00,89775.66337,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/30/2023 0:00,155661.2777,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,5/31/2023 0:00,133890.9288,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/1/2023 0:00,121637.0897,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/2/2023 0:00,135725.0386,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/3/2023 0:00,97902.26181,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/4/2023 0:00,77186.07944,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/5/2023 0:00,79081.63317,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/6/2023 0:00,113625.5486,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/7/2023 0:00,115910.7158,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/8/2023 0:00,89292.1833,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/9/2023 0:00,96131.85334,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/10/2023 0:00,90676.3036,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/11/2023 0:00,83828.4071,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/12/2023 0:00,63642.17977,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/13/2023 0:00,48634.91412,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/14/2023 0:00,66868.14324,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/15/2023 0:00,87209.05312,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/16/2023 0:00,106734.1561,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/17/2023 0:00,97284.40198,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/18/2023 0:00,90207.06817,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/19/2023 0:00,114810.9453,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/20/2023 0:00,147940.9576,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/21/2023 0:00,112029.2891,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/22/2023 0:00,98473.72256,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/23/2023 0:00,110014.0988,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/24/2023 0:00,83791.2607,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/25/2023 0:00,91007.61453,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/26/2023 0:00,99196.85333,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/27/2023 0:00,98075.45464,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/28/2023 0:00,74460.17388,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/29/2023 0:00,110770.521,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,6/30/2023 0:00,102494.2907,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/1/2023 0:00,76517.62921,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/2/2023 0:00,107096.0789,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/3/2023 0:00,111435.8087,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/4/2023 0:00,83911.7441,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/5/2023 0:00,111306.9318,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/6/2023 0:00,159478.9764,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/7/2023 0:00,180930.3092,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/8/2023 0:00,123854.143,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/9/2023 0:00,118010.3041,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/10/2023 0:00,119297.0668,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/11/2023 0:00,151965.4657,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/12/2023 0:00,143743.333,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/13/2023 0:00,136443.7124,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/14/2023 0:00,110574.1887,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/15/2023 0:00,127606.3949,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/16/2023 0:00,124284.2714,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/17/2023 0:00,123297.7865,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/18/2023 0:00,112939.7501,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/19/2023 0:00,93288.16693,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/20/2023 0:00,153184.2041,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/21/2023 0:00,136946.1498,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/22/2023 0:00,179559.4287,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/23/2023 0:00,149990.613,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/24/2023 0:00,114396.8779,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/25/2023 0:00,136260.6872,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/26/2023 0:00,141590.4458,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/27/2023 0:00,174606.8404,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/28/2023 0:00,184711.1136,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/29/2023 0:00,167231.8895,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/30/2023 0:00,160378.5036,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,7/31/2023 0:00,169435.9556,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/1/2023 0:00,165879.6229,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/2/2023 0:00,145778.453,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/3/2023 0:00,112509.5309,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/4/2023 0:00,106052.7867,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/5/2023 0:00,113730.1346,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/6/2023 0:00,109208.1253,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/7/2023 0:00,127439.996,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/8/2023 0:00,56774.87108,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/9/2023 0:00,99843.81434,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/10/2023 0:00,130122.2501,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/11/2023 0:00,108625.7967,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/12/2023 0:00,114000.7273,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/13/2023 0:00,102639.2073,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/14/2023 0:00,152989.8904,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/15/2023 0:00,180987.7449,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/16/2023 0:00,140011.3448,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/17/2023 0:00,166982.8181,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/18/2023 0:00,181346.3076,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/19/2023 0:00,108681.6371,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/20/2023 0:00,106707.2724,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/21/2023 0:00,103967.8525,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/22/2023 0:00,101150.1042,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/23/2023 0:00,79148.0628,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/24/2023 0:00,106635.0903,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/25/2023 0:00,150516.1589,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/26/2023 0:00,85162.84016,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/27/2023 0:00,70823.9903,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/28/2023 0:00,106418.4229,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/29/2023 0:00,157673.9358,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/30/2023 0:00,114762.8348,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,8/31/2023 0:00,83772.43316,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/1/2023 0:00,84166.52127,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/2/2023 0:00,98384.19784,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/3/2023 0:00,94161.01378,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/4/2023 0:00,80250.74613,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/5/2023 0:00,103103.1557,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/6/2023 0:00,99538.49797,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/7/2023 0:00,114442.0519,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/8/2023 0:00,155962.5984,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/9/2023 0:00,109624.4493,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/10/2023 0:00,100711.1671,GFLOW Block Total
Lake,LAKE-3,GFLOW_BT,100SCFH,9/11/2023 0:00,118747.9546,GFLOW Block Total
